county,precinct_id,precinct_name,SHAPE_idx,PART_idx,RES_idx
Richmond,208,,2299.0,2424.0,861.0
Richmond,207,,2312.0,2438.0,860.0
Richmond,303,,2283.0,2454.0,865.0
Richmond,601,,2306.0,2478.0,885.0
Richmond,115,,2298.0,2460.0,856.0
Richmond,509,,2332.0,2432.0,884.0
Richmond,507,,2310.0,2443.0,883.0
Richmond,506,,2334.0,2439.0,882.0
Richmond,504,,2281.0,2437.0,881.0
Richmond,503,,2274.0,2434.0,880.0
Richmond,502,,2272.0,2427.0,879.0
Richmond,501,,2311.0,2465.0,878.0
Richmond,702,,2275.0,2450.0,892.0
Richmond,703,,2301.0,2449.0,893.0
Richmond,102,,2279.0,2470.0,844.0
Richmond,705,,2286.0,2469.0,894.0
Richmond,103,,2290.0,2487.0,845.0
Richmond,109,,2304.0,2446.0,851.0
Richmond,706,,2271.0,2490.0,895.0
Richmond,708,,2335.0,2484.0,897.0
Richmond,401,,2330.0,2431.0,873.0
Richmond,709,,2285.0,2483.0,898.0
Richmond,402,,2294.0,2435.0,874.0
Richmond,404,,2317.0,2426.0,875.0
Richmond,304,,2323.0,2455.0,866.0
Richmond,108,,2322.0,2423.0,850.0
Richmond,104,,2273.0,2429.0,846.0
Richmond,405,,2303.0,2425.0,876.0
Richmond,406,,2318.0,2428.0,877.0
Richmond,105,,2329.0,2472.0,847.0
Richmond,106,,2269.0,2477.0,848.0
Richmond,707,,2295.0,2485.0,896.0
Richmond,801,,2297.0,2482.0,899.0
Richmond,701,,2278.0,2451.0,891.0
Richmond,808,,2296.0,2479.0,908.0
Richmond,305,,2333.0,2456.0,867.0
Richmond,306,,2284.0,2457.0,868.0
Richmond,307,,2313.0,2462.0,869.0
Richmond,308,,2315.0,2463.0,870.0
Richmond,309,,2321.0,2464.0,871.0
Richmond,603,,2314.0,2476.0,886.0
Richmond,310,,2268.0,2459.0,872.0
Richmond,810,,2309.0,2473.0,910.0
Richmond,604,,2292.0,2475.0,887.0
Richmond,809,,2328.0,2474.0,909.0
Richmond,807,,2324.0,2480.0,907.0
Richmond,806,,2277.0,2489.0,906.0
Richmond,805,,2302.0,2486.0,905.0
Richmond,804h,,2287.0,2488.0,904.0
Richmond,107,,2288.0,2466.0,849.0
Richmond,607,,2326.0,2467.0,889.0
Richmond,114,,2331.0,2445.0,854.0
Richmond,112,,2282.0,2442.0,853.0
Richmond,801b,,2308.0,2461.0,900.0
Richmond,605,,2293.0,2471.0,888.0
Richmond,111,,2305.0,2458.0,852.0
Richmond,802,,2270.0,2447.0,901.0
Richmond,804,,2280.0,2481.0,903.0
Richmond,608,,2300.0,2436.0,890.0
Richmond,803,,2276.0,2468.0,902.0
Rockdale,Lorraine,Lorraine,2346.0,2498.0,1212.0
Rockdale,Barkside,Barkside,2347.0,2493.0,1204.0
Rockdale,Smyrna,Smyrna,2348.0,2495.0,1217.0
Rockdale,Rockdale,Rockdale,2344.0,2491.0,1216.0
Rockdale,Fieldstone,Fieldstone,2337.0,2504.0,1207.0
Rockdale,Magnet,Magnet,2350.0,2499.0,1213.0
Rockdale,99999,Absentee (outside US),,2500.0,
Rockdale,TL,The Lakes,2341.0,2501.0,1211.0
Rockdale,SP,St. Pius,2345.0,2492.0,1218.0
Rockdale,HC,Honey Creek,2351.0,2502.0,1209.0
Rockdale,BT,Bethel,2336.0,2494.0,1205.0
Rockdale,FS,Flat Shoals,2339.0,2506.0,1208.0
Rockdale,HT,High Tower,2342.0,2507.0,1210.0
Rockdale,Stanton,Stanton,2343.0,2497.0,1219.0
Rockdale,OT,Olde Town,2338.0,2496.0,1215.0
Rockdale,Conyers,Conyers,2349.0,2505.0,1206.0
Rockdale,Milestead,Milestead,2340.0,2503.0,1214.0
Schley,1,Precinct One,2352.0,2508.0,1859.0
Screven,8,Screven Rec. Dept.,2655.0,2517.0,1587.0
Screven,88888,Absentee (domestic),,2513.0,
Screven,5,Rocky Ford,2644.0,2521.0,1584.0
Screven,CFS,Cooperville Fire Station,,,1591.0
Screven,1,Sylvania,2653.0,2516.0,1580.0
Screven,6,Bay Branch,2645.0,2511.0,1585.0
Screven,4,Jenk Hill Fire Sta,2650.0,2510.0,1583.0
Screven,7,Hiltonia,2649.0,2509.0,1586.0
Screven,3,Newington,2651.0,2514.0,1582.0
Screven,12,Foy's Store,2652.0,2519.0,
Screven,11,Jackson Fire Station,2648.0,2520.0,1590.0
Screven,2,Hunters,2646.0,2512.0,1581.0
Screven,10,Sr Citizens Center,2654.0,2515.0,1589.0
Screven,9,Greenhill Church,2647.0,2518.0,1588.0
Seminole,4,Precinct 4,2355.0,2522.0,1648.0
Seminole,5,Precinct 5,2356.0,2526.0,1649.0
Seminole,2,Precinct 2,2353.0,2525.0,1646.0
Seminole,3,Precinct 3,2357.0,2524.0,1647.0
Seminole,88888,Absentee (domestic),,2523.0,
Seminole,1,Precinct 1,2354.0,2527.0,1645.0
Spalding,20,,2361.0,2542.0,2194.0
Spalding,17,,2368.0,2540.0,2192.0
Spalding,2,,2373.0,2528.0,2179.0
Spalding,16,,2369.0,2535.0,2191.0
Spalding,21,,2371.0,2546.0,2195.0
Spalding,5,,2365.0,2543.0,2181.0
Spalding,17,,,2541.0,
Spalding,1,,2374.0,2549.0,2178.0
Spalding,3,,2375.0,2532.0,2180.0
Spalding,12,,2364.0,2530.0,2188.0
Spalding,3,,,2538.0,
Spalding,19,,2359.0,2529.0,2193.0
Spalding,10,,2366.0,2547.0,2186.0
Spalding,9,,2358.0,2534.0,2185.0
Spalding,99999,Absentee (outside US),,2548.0,
Spalding,13,,2363.0,2539.0,2189.0
Spalding,14,,2360.0,2536.0,2190.0
Spalding,7,,2372.0,2544.0,2183.0
Spalding,1,,,2550.0,
Spalding,88888,Absentee (domestic),,2545.0,
Spalding,8,,2367.0,2531.0,2184.0
Spalding,11,,2362.0,2537.0,2187.0
Spalding,6,,2370.0,2533.0,2182.0
Stephens,88888,Absentee (domestic),,2551.0,
Stephens,SC1,Senior Center,2376.0,2552.0,1681.0
Stewart,4,Louvale,2378.0,2554.0,1280.0
Stewart,5,Lumpkin,2377.0,2556.0,1281.0
Stewart,88888,Absentee (domestic),,2557.0,
Stewart,99999,Absentee (outside US),,2553.0,
Stewart,2,Richland,2379.0,2555.0,1279.0
Stewart,6,Omaha,2380.0,2558.0,1282.0
Sumter,29,Andersonville,2383.0,2567.0,938.0
Sumter,O-26,Plains,2384.0,2565.0,943.0
Sumter,BM,Browns Mill,,,939.0
Sumter,88888,Absentee (domestic),,2564.0,
Sumter,N-26,Concord,2388.0,2560.0,940.0
Sumter,W-27,Agri-Center,2385.0,2562.0,936.0
Sumter,C2-27,Gsw Conf Center,2391.0,2566.0,941.0
Sumter,C1-27,Reese Park,2390.0,2563.0,945.0
Sumter,E-27,Airport,2386.0,2561.0,937.0
Sumter,28,Chambliss,2382.0,2568.0,
Sumter,17,Thompson,2381.0,2570.0,946.0
Sumter,C3-27,Rec Dept,2389.0,2569.0,944.0
Sumter,15,Leslie,2387.0,2559.0,942.0
Talbot,5,Talbotton,2394.0,2575.0,1230.0
Talbot,2,Valley,2392.0,2577.0,1227.0
Talbot,3,Junction City,2395.0,2571.0,1228.0
Talbot,1,Oneal,2398.0,2572.0,1226.0
Talbot,8,Flint Hill,2393.0,2573.0,1232.0
Talbot,4,Geneva,2396.0,2576.0,1229.0
Talbot,6,Box Springs,2397.0,2574.0,1231.0
Taliaferro,601,Crawfordville,2399.0,2578.0,1724.0
Taliaferro,172,Sharon,2400.0,2579.0,1723.0
Tattnall,9,District V,2401.0,2584.0,1744.0
Tattnall,10,Shiloh,2406.0,2583.0,1738.0
Tattnall,5,District II,2403.0,2580.0,1741.0
Tattnall,1,Cobbtown,2404.0,2586.0,1737.0
Tattnall,3,Collins,2402.0,2585.0,1739.0
Tattnall,4,Manassas,2407.0,2581.0,1740.0
Tattnall,7,East Glennville,2408.0,2582.0,1742.0
Tattnall,8,District IV,2405.0,2587.0,1743.0
Taylor,6,Precinct 6,2410.0,2588.0,2171.0
Taylor,88888,Absentee (domestic),,2589.0,
Taylor,1,Precinct 1,2411.0,2590.0,2169.0
Taylor,5,Precinct 5,2409.0,2591.0,2170.0
Telfair,Jacksonville,Jacksonville,2412.0,2592.0,2426.0
Telfair,99999,Absentee (outside US),,2595.0,
Telfair,Helena,Helena,2413.0,2597.0,2425.0
Telfair,Scotland,Scotland,2416.0,2598.0,2430.0
Telfair,Mcrae,Mcrae,2415.0,2596.0,2428.0
Telfair,Lumber-City,Lumber-City,2414.0,2599.0,2427.0
Telfair,88888,Absentee (domestic),,2594.0,
Telfair,Milan,Milan,2417.0,2593.0,2429.0
Terrell,2,Sasser,2422.0,2604.0,1762.0
Terrell,4,Parrott,2421.0,2605.0,1764.0
Terrell,1,Dawson,2423.0,2600.0,1761.0
Terrell,3,Bronwood,2420.0,2603.0,1763.0
Terrell,6,Herod-Dover,2418.0,2602.0,1766.0
Terrell,5,Graves,2419.0,2601.0,1765.0
Thomas,Church1132,Little Ochlocknee Baptist Church1132,,,2059.0
Thomas,108,Gatlin Creek,2431.0,2609.0,2061.0
Thomas,111,Meigs,2428.0,2621.0,2064.0
Thomas,112,Merrillville,2435.0,2610.0,2072.0
Thomas,113,Metcalfe,2433.0,2620.0,2065.0
Thomas,114,New Covenant,2434.0,2611.0,2066.0
Thomas,115,Ochlocknee,2427.0,2614.0,2067.0
Thomas,116,Patten,2437.0,2613.0,2073.0
Thomas,88888,Absentee (domestic),,2607.0,
Thomas,110,Jerger,2440.0,2606.0,2063.0
Thomas,117,,2425.0,2619.0,2068.0
Thomas,119,Resource Center,2443.0,2616.0,2070.0
Thomas,105,Douglass,2441.0,2615.0,2058.0
Thomas,120,Scott,2442.0,2625.0,2071.0
Thomas,104,Coolidge,2436.0,2618.0,2057.0
Thomas,103,Central,2429.0,2623.0,2056.0
Thomas,102,Boston,2424.0,2626.0,2055.0
Thomas,109,Harper,2439.0,2612.0,2062.0
Thomas,118,Remington Esc,2438.0,2617.0,2069.0
Thomas,99999,Absentee (outside US),,2624.0,
Thomas,101,Barwick,2432.0,2627.0,2054.0
Thomas,107,Fire Station #2,2426.0,2608.0,2060.0
Thomas,106,Merrillville,2430.0,2622.0,
Tift,99999,Absentee (outside US),,2639.0,
Tift,5,Docia,2446.0,2637.0,2601.0
Tift,12,Tifton Lodge,2448.0,2631.0,2608.0
Tift,10,Tifton South,2451.0,2640.0,2606.0
Tift,6,Eldorado,2452.0,2632.0,2602.0
Tift,3,Brookfield,2450.0,2635.0,2599.0
Tift,11,Mott-Littman Gym,2453.0,2638.0,2607.0
Tift,2,Brighton,2449.0,2630.0,2598.0
Tift,1,Tifton Northeast,2455.0,2636.0,2597.0
Tift,9,Tifton Northwest,2447.0,2629.0,2605.0
Tift,4,Chula,2445.0,2628.0,2600.0
Tift,7,Omega,2444.0,2633.0,2603.0
Tift,8,Ty Ty,2454.0,2634.0,2604.0
Toombs,513,513 V.p.d.,2459.0,2642.0,2199.0
Toombs,15361,15361 Lyons,2457.0,2645.0,2196.0
Toombs,43,43 Cedar Crossing,2460.0,2643.0,2198.0
Toombs,514,514 S.t.i.a.l.c.,2458.0,2644.0,2200.0
Toombs,88888,Absentee (domestic),,2646.0,
Toombs,39,39 New Branch,2456.0,2641.0,2197.0
Towns,833,Macedonia,2462.0,2647.0,2020.0
Towns,1468,Young Harris,2463.0,2648.0,2019.0
Towns,1581,Tate City,2464.0,2651.0,
Towns,990,Hiawassee,2461.0,2652.0,2021.0
Towns,88888,Absentee (domestic),,2650.0,
Towns,99999,Absentee (outside US),,2649.0,
Treutlen,99999,Absentee (outside US),,2655.0,
Treutlen,88888,Absentee (domestic),,2653.0,
Treutlen,Annex,Annex,2465.0,2654.0,2431.0
Treutlen,Soperton,Soperton,2466.0,2656.0,2432.0
Troup,16,Northside,2470.0,2669.0,1520.0
Troup,8,Rosemont,2472.0,2657.0,1514.0
Troup,9,Hogansville,2479.0,2661.0,
Troup,4,Griggs Center,2481.0,2672.0,1510.0
Troup,99999,Absentee (outside US),,2659.0,
Troup,15,Highland,2477.0,2670.0,1519.0
Troup,1,Hollis Hand,2475.0,2671.0,1507.0
Troup,7,East Vernon,2467.0,2664.0,1513.0
Troup,6,Hogansville,2469.0,2658.0,1512.0
Troup,11,Long Cane,2474.0,2667.0,1516.0
Troup,3,Hammett Rd,2471.0,2660.0,1509.0
Troup,10,Mcclendon,2468.0,2665.0,1515.0
Troup,88888,Absentee (domestic),,2662.0,
Troup,2,Administration Bldg,2480.0,2668.0,1508.0
Troup,12,Gardner Newman,2478.0,2663.0,1517.0
Troup,5,West Point,2476.0,2666.0,1511.0
Troup,13,Gray Hill,2473.0,2673.0,1518.0
Turner,3,Rebecca,2484.0,2676.0,2.0
Turner,1,Ashburn,2482.0,2674.0,0.0
Turner,2,Sycamore,2483.0,2675.0,1.0
Twiggs,88888,Absentee (domestic),,2679.0,
Twiggs,DB,Dry Branch,2488.0,2680.0,1115.0
Twiggs,JV/W,Jeffersonville/ware,2489.0,2682.0,1118.0
Twiggs,99999,Absentee (outside US),,2677.0,
Twiggs,SG/T,Shady Grove/tarvers,2487.0,2678.0,1119.0
Twiggs,HV,Higgsville,2486.0,2683.0,1117.0
Twiggs,GI,Golden Isles,2485.0,2681.0,1116.0
Union,3,Owltown,2490.0,2685.0,1916.0
Union,1,Blairsville,2496.0,2687.0,1912.0
Union,10,Coosa,2493.0,2689.0,1913.0
Union,4,Ivy Log,2491.0,2684.0,1917.0
Union,2,Jones Creek,2500.0,2693.0,1915.0
Union,7,Dooley,2499.0,2686.0,1920.0
Union,11,Choestoe,2494.0,2691.0,1914.0
Union,9,Pat Colwell,2492.0,2694.0,1922.0
Union,5,Suches,2495.0,2690.0,1918.0
Union,8,Gumlog,2497.0,2688.0,1921.0
Union,6,Trackrock,2498.0,2692.0,1919.0
Upson,1610,Redbone,2503.0,2696.0,2024.0
Upson,Town,Town,2504.0,2698.0,2025.0
Upson,589,Salem,2501.0,2697.0,2023.0
Upson,588,Yatesville,2502.0,2695.0,2022.0
Walker,1809,Kensington,2512.0,2704.0,2584.0
Walker,953,Armuchee Valley,2505.0,2710.0,2581.0
Walker,Dg,Dg,,2711.0,
Walker,99999,Absentee (outside US),,2707.0,
Walker,1161,Mountain,2509.0,2700.0,2582.0
Walker,917,Walnut Grove,2514.0,2702.0,2579.0
Walker,944,Rock Spring,2511.0,2699.0,2580.0
Walker,1501,Chattanooga Valley,2506.0,2701.0,2583.0
Walker,871,La Fayette,2508.0,2703.0,2578.0
Walker,1893,Fairview,2515.0,2708.0,2588.0
Walker,1851,Fairyland,2513.0,2709.0,2587.0
Walker,1818,Chickamauga,2507.0,2706.0,2586.0
Walker,1812,Rossville,2510.0,2705.0,2585.0
Walton,1663,Bold Springs,2527.0,2723.0,1537.0
Walton,1675,Whatley,2517.0,2728.0,1538.0
Walton,250,Walker Park,2521.0,2712.0,1539.0
Walton,422,West Walton,2518.0,2730.0,1548.0
Walton,454,Mountain,2522.0,2731.0,1554.0
Walton,418,Social Circle,2532.0,2722.0,1544.0
Walton,419,South Monroe,2534.0,2721.0,1545.0
Walton,420,North Monroe,2525.0,2734.0,1546.0
Walton,421,Loganville South,2535.0,2732.0,1547.0
Walton,423,Broken Arrow,2524.0,2729.0,1549.0
Walton,424,Bay Creek,2536.0,2727.0,1550.0
Walton,416,Walnut Grove,2528.0,2716.0,1542.0
Walton,425,E Monroe,2529.0,2726.0,1551.0
Walton,427,,2531.0,2724.0,1553.0
Walton,502,Jersey,2533.0,2717.0,1555.0
Walton,503,Blasingame,2520.0,2720.0,1556.0
Walton,559,Good Hope,2516.0,2733.0,1557.0
Walton,41,,,2715.0,
Walton,99999,Absentee (outside US),,2718.0,
Walton,426,W Monroe,2523.0,2725.0,1552.0
Walton,415,Between,2530.0,2714.0,1541.0
Walton,417,Loganville North,2526.0,2719.0,1543.0
Walton,414,Gratis,2519.0,2713.0,1540.0
Ware,200a,,2548.0,2739.0,1891.0
Ware,400,,2541.0,2745.0,1895.0
Ware,88888,Absentee (domestic),,2735.0,
Ware,200b,,2538.0,2740.0,1892.0
Ware,300,,2545.0,2736.0,1893.0
Ware,404,,2543.0,2746.0,1896.0
Ware,405,,2546.0,2744.0,1897.0
Ware,406,,2542.0,2742.0,1898.0
Ware,407,,2537.0,2741.0,1899.0
Ware,304,,2539.0,2747.0,1894.0
Ware,409,,2540.0,2737.0,1901.0
Ware,408,,2544.0,2738.0,1900.0
Ware,100,,2547.0,2743.0,1890.0
Warren,1,Warrenton,2549.0,2748.0,2090.0
Washington,97,Sandersville,2551.0,2754.0,841.0
Washington,94,Davisboro,2556.0,2755.0,840.0
Washington,91,Harrison,2553.0,2753.0,839.0
Washington,88888,Absentee (domestic),,2749.0,
Washington,88,Oconee,2555.0,2750.0,838.0
Washington,1253,Riddleville,2557.0,2751.0,835.0
Washington,1350,Warthen,2550.0,2752.0,836.0
Washington,99,Deepstep,2552.0,2756.0,842.0
Washington,1488,Tennille,2554.0,2757.0,837.0
Wayne,1a,,2559.0,2767.0,59.0
Wayne,5B,Rec Center,2564.0,2768.0,70.0
Wayne,5A,Unity,2566.0,2761.0,69.0
Wayne,1C,Oglethorpe,2562.0,2758.0,61.0
Wayne,2C,Empire,2565.0,2760.0,63.0
Wayne,2D,Red Hill,2569.0,2759.0,64.0
Wayne,1B,Madray Springs,2558.0,2763.0,60.0
Wayne,2A,Screven,2560.0,2769.0,62.0
Wayne,3B,Gardi,2567.0,2765.0,66.0
Wayne,3A,Altamaha,2561.0,2766.0,65.0
Wayne,4a,,2563.0,2762.0,67.0
Wayne,4B,Pine Street,2568.0,2764.0,68.0
Webster,88888,Absentee (domestic),,2770.0,
Webster,P1,Preston 1,2570.0,2771.0,697.0
Wheeler,88888,Absentee (domestic),,2774.0,
Wheeler,2,Glenwood,2572.0,2773.0,1298.0
Wheeler,1,Alamo,2571.0,2772.0,1297.0
White,21,Blue Ridge,2581.0,2781.0,2096.0
White,99999,Absentee (outside US),,2786.0,
White,3,,,2783.0,
White,11,Blue Creek,2573.0,2784.0,2095.0
White,31,Helen,2575.0,2782.0,2097.0
White,51,Mt Yonah,2577.0,2775.0,2099.0
White,41,Mossy Creek,2574.0,2788.0,2098.0
White,88888,Absentee (domestic),,2777.0,
White,61,Nacoochee,2579.0,2779.0,2100.0
White,71,Robertstown,2582.0,2785.0,2101.0
White,81,Shoal Creek,2576.0,2787.0,2102.0
White,101,Town Creek,2580.0,2776.0,2104.0
White,111,White Creek,2578.0,2780.0,2105.0
White,91,Tesnatee,2583.0,2778.0,2103.0
Whitfield,Pg,Pg,2594.0,2807.0,1490.0
Whitfield,2a,,2597.0,2799.0,1475.0
Whitfield,Tr,Tr,2589.0,2797.0,1493.0
Whitfield,Ti,Ti,2596.0,2800.0,1492.0
Whitfield,4a,,2587.0,2792.0,1477.0
Whitfield,Th,Th,2592.0,2802.0,1491.0
Whitfield,3a,,2601.0,2793.0,1476.0
Whitfield,5a,,2605.0,2791.0,1478.0
Whitfield,6a,,2604.0,2796.0,1479.0
Whitfield,Va,Va,2584.0,2810.0,1495.0
Whitfield,Ca,Ca,2598.0,2801.0,1481.0
Whitfield,An,An,2603.0,2790.0,1480.0
Whitfield,Dg,Dg,2602.0,2806.0,1483.0
Whitfield,Es,Es,2599.0,2811.0,1484.0
Whitfield,Ws,Ws,2606.0,2804.0,1496.0
Whitfield,1a,,2600.0,2809.0,1474.0
Whitfield,Fi,Fi,2585.0,2808.0,1485.0
Whitfield,Gl,Gl,2586.0,2803.0,1486.0
Whitfield,Lt,Lt,2593.0,2805.0,1487.0
Whitfield,MC,MC,2590.0,2798.0,1488.0
Whitfield,Ni,Ni,2595.0,2789.0,1489.0
Whitfield,Co,Co,2591.0,2794.0,1482.0
Whitfield,Ut,Ut,2588.0,2795.0,1494.0
Wilcox,99999,Absentee (outside US),,2812.0,
Wilcox,88888,Absentee (domestic),,2813.0,
Wilcox,5A,Abbeville South #5,2607.0,2818.0,932.0
Wilcox,4A,Rochelle South #4,2608.0,2814.0,931.0
Wilcox,3A,Pitts #3,2609.0,2815.0,930.0
Wilcox,1A,Rochelle North #1,2612.0,2819.0,927.0
Wilcox,2A,Abbeville North #2,2611.0,2816.0,928.0
Wilcox,2B,Pineview #2,2610.0,2817.0,929.0
Wilkes,4A,Courthouse,2619.0,2820.0,823.0
Wilkes,3B,Rayle City Hall,2617.0,2823.0,822.0
Wilkes,3A,Edward B Pope Center,2618.0,2827.0,821.0
Wilkes,4B,Tignall Sch Lunch Rm,2616.0,2826.0,824.0
Wilkes,2A,Young Farmer's Bldg,2614.0,2821.0,819.0
Wilkes,2B,Metasville Fire Sta,2615.0,2824.0,820.0
Wilkes,99999,Absentee (outside US),,2822.0,
Wilkes,1,Senior Citizen Center,2613.0,2825.0,818.0
Wilkinson,2,Bloodworth,2620.0,2836.0,1459.0
Wilkinson,3,Griffin,2628.0,2830.0,1460.0
Wilkinson,10,Ramah,2625.0,2828.0,1466.0
Wilkinson,4,High Hill,2624.0,2834.0,1461.0
Wilkinson,11,Turkey Creek,2626.0,2831.0,1467.0
Wilkinson,5,Irwinton,2623.0,2832.0,1462.0
Wilkinson,8,Midway,2627.0,2835.0,1465.0
Wilkinson,6,,2622.0,2829.0,1463.0
Wilkinson,7,,2621.0,2833.0,1464.0
Worth,1,Sylvester,2638.0,2851.0,1947.0
Worth,6,Red Rock,2632.0,2850.0,1958.0
Worth,3,Poulan,2641.0,2838.0,1955.0
Worth,9,Warwick,2640.0,2848.0,1961.0
Worth,5,Shingler,2636.0,2846.0,1957.0
Worth,8,Oakfield,2637.0,2840.0,1960.0
Worth,2,Sylvester East,2642.0,2843.0,1954.0
Worth,10,Scooterville,2631.0,2841.0,1948.0
Worth,11,Minton,2639.0,2852.0,1949.0
Worth,16,Piney Woods,2635.0,2845.0,1953.0
Worth,4,Sumner,2634.0,2839.0,1956.0
Worth,15,Isabella,2629.0,2847.0,1952.0
Worth,14,County Line,2643.0,2849.0,1951.0
Worth,12,Bridgeboro,2630.0,2837.0,1950.0
Worth,7,Doles,2633.0,2844.0,1959.0
Worth,88888,Absentee (domestic),,2842.0,
